id;companyId;containerId;createdAt;customer;customerAge;customerRegion;voucher;idVoucher;displayId;engineId;engineName;engineType;extraInfo;integrated;integrationId;isTest;orderTiming;orderType;salesChannel;scheduledAt;status;preparationTime;takeOutTimeInSeconds;totalAmount;updatedAt;version
511;5A2C1L9FJ7;U08WM20U;06/02/2025 23:46;569;25;NORDESTE;VERDADEIRO;NovoCanolli;SXW8M0;LNK4U6;IfoodBridge;POS;;VERDADEIRO;9842;FALSO;IMMEDIATE;DELIVERY;SITE;;PENDING;65;3030;49.27;07/02/2025 0:57;v3.9.3
512;CIX48GQKXL;IINLUUPT;18/01/2025 6:55;277;19;SUDESTE;FALSO;;BZGDGF;I4Z06H;DirectOrder;POS;;VERDADEIRO;8664;FALSO;IMMEDIATE;DELIVERY;ANOTAAI;;CONCLUDED;13;849;123.6;18/01/2025 19:17;v3.3.5
513;D2FXLGQXHL;CEZH82MW;13/10/2024 1:18;539;20;NORDESTE;FALSO;;OLJALV;RTH5GR;CannoliEngine;POS;Quos facere tempora dolor.;VERDADEIRO;1212;FALSO;IMMEDIATE;TAKEOUT;ANOTAAI;;CONFIRMED;60;1497;42.12;13/10/2024 18:46;v2.0.6
514;X5ATOMFFK4;XF5Q3JS9;26/06/2025 5:09;379;24;SUL;VERDADEIRO;Canolli20;K9BCOE;MUIZ4T;DirectOrder;APP;Debitis laboriosam modi ipsam sint debitis odit.;VERDADEIRO;3372;FALSO;SCHEDULED;DELIVERY;DELIVERYVIP;26/06/2025 7:09;PLACED;25;1629;50.63;26/06/2025 11:26;v3.4.4
515;DEE5EUPMSW;RX6561ES;26/01/2025 9:51;678;25;CENTRO OESTE;FALSO;;VQUWJH;USRFSA;DirectOrder;APP;;FALSO;1999;FALSO;IMMEDIATE;DELIVERY;ANOTAAI;;DISPATCHED;49;1197;107.38;26/01/2025 17:30;v2.5.0
516;EQPLA90UEA;HA5XEV0Y;11/05/2025 3:04;226;56;SUDESTE;VERDADEIRO;Canolli10;PMWK86;UUMA2F;IfoodBridge;POS;Facilis quia ullam asperiores nesciunt officia recusandae.;VERDADEIRO;6030;FALSO;SCHEDULED;DELIVERY;DELIVERYVIP;13/05/2025 9:04;PENDING;71;2735;27.53;11/05/2025 20:48;v2.8.2
517;ZKF3TITHGN;O2KHVZPS;28/06/2025 20:54;601;27;SUDESTE;FALSO;;WEID1R;6Z2VML;DirectOrder;APP;Corrupti velit vitae.;VERDADEIRO;6126;FALSO;IMMEDIATE;DELIVERY;SITE;;CONCLUDED;34;1544;196.12;28/06/2025 21:39;v1.6.5
518;GUB6XJJERE;1G1EG1I0;29/08/2025 22:18;712;53;CENTRO OESTE;FALSO;;6AIWXE;ST02Y9;DirectOrder;POS;;VERDADEIRO;1948;FALSO;IMMEDIATE;TAKEOUT;99FOOD;;PLACED;12;1794;38.72;30/08/2025 0:55;v1.0.8
519;RXM6IOXRHO;KETZ5XFG;15/10/2024 4:49;295;37;SUDESTE;FALSO;;Z73JZO;D8K30T;CannoliEngine;WEB;;FALSO;9768;FALSO;SCHEDULED;INDOOR;DELIVERYVIP;17/10/2024 6:49;PENDING;79;398;35.14;15/10/2024 21:54;v3.0.9
520;LZZ1WRAA77;GH41UKCO;31/03/2025 1:34;901;24;SUL;VERDADEIRO;NovoCanolli;VRXITI;ZY8X8X;CannoliEngine;POS;;VERDADEIRO;8074;VERDADEIRO;SCHEDULED;TAKEOUT;99FOOD;02/04/2025 14:34;DISPATCHED;14;1794;73.91;31/03/2025 11:57;v3.8.9
521;C6T8JNRJS5;56D6D3RV;30/10/2024 3:14;502;25;CENTRO OESTE;VERDADEIRO;NovoCanolli;621WIS;H6IFAL;DirectOrder;APP;;FALSO;3472;FALSO;SCHEDULED;TAKEOUT;IFOOD;30/10/2024 13:14;CANCELED;64;742;28.33;30/10/2024 4:25;v2.6.9
522;1GZDSFHMOU;7TKEHKC3;20/10/2024 5:17;249;20;SUDESTE;FALSO;;52F1VF;H6JUAE;CannoliEngine;APP;;VERDADEIRO;6050;FALSO;IMMEDIATE;INDOOR;WHATSAPP;;CONCLUDED;83;1656;108.62;20/10/2024 22:32;v1.1.9
523;2GORXP092H;MY63ADSO;08/05/2025 3:00;231;31;NORDESTE;VERDADEIRO;NovoCanolli;M4GKEH;JOKFF6;DirectOrder;APP;Deleniti labore quod fugit.;VERDADEIRO;8985;FALSO;IMMEDIATE;TAKEOUT;ANOTAAI;;DISPATCHED;63;1489;42.06;08/05/2025 19:54;v3.1.3
524;Q44NGOZNYQ;6PG8489R;30/11/2024 8:16;307;31;SUDESTE;FALSO;;1RZ8JJ;M3O7XF;CannoliEngine;WEB;;VERDADEIRO;3036;FALSO;IMMEDIATE;DELIVERY;99FOOD;;CANCELED;52;1816;58.89;30/11/2024 17:41;v2.2.9
525;EGFYAZPQV6;UU2BWQNX;27/10/2024 10:35;881;22;SUDESTE;FALSO;;F6HYD6;I0BYVS;KDSPro;POS;Dolorum voluptates ipsa unde.;VERDADEIRO;5911;FALSO;IMMEDIATE;DELIVERY;EPADOCA;;PENDING;13;363;69.16;28/10/2024 5:41;v3.0.6
526;LYQ187QEMT;K811SKAE;10/03/2025 16:40;506;19;CENTRO OESTE;FALSO;;3MFGA6;POSZDT;DirectOrder;APP;;FALSO;6789;FALSO;SCHEDULED;DELIVERY;EPADOCA;12/03/2025 22:40;CONCLUDED;30;1926;114.15;11/03/2025 11:25;v1.3.1
527;PAGBPGNIOC;6DR1R3TA;12/07/2025 10:33;47;25;CENTRO OESTE;VERDADEIRO;NovoCanolli;QFW4HF;NF8T9M;KDSPro;WEB;;FALSO;7557;FALSO;IMMEDIATE;INDOOR;SITE;;CANCELED;12;102;42.15;12/07/2025 21:00;v2.7.5
528;3DE0AUBJ75;OTCDTBNM;03/04/2025 11:05;700;26;SUDESTE;VERDADEIRO;NovoCanolli;7W5QUB;0OBTGU;KDSPro;POS;;VERDADEIRO;7300;FALSO;IMMEDIATE;DELIVERY;SITE;;CONCLUDED;44;3382;21.35;03/04/2025 12:43;v1.9.4
529;W0RFG01HLO;T6HVGNZE;20/02/2025 2:15;270;23;SUDESTE;FALSO;;MQ1ODX;7QN1XO;DirectOrder;WEB;;VERDADEIRO;7297;FALSO;IMMEDIATE;TAKEOUT;ANOTAAI;;CANCELED;30;1965;54.35;20/02/2025 15:41;v3.9.9
530;0V9PF74HYW;ST3097SE;29/01/2025 12:35;372;26;SUL;VERDADEIRO;NovoCanolli;LEDK7X;27EAF5;KDSPro;WEB;Omnis commodi sapiente.;VERDADEIRO;4920;FALSO;SCHEDULED;INDOOR;DELIVERYVIP;01/02/2025 7:35;CONFIRMED;86;2011;102.47;29/01/2025 23:45;v3.8.0
531;NG9I76GO3P;ZBF97CY0;28/03/2025 17:36;713;25;SUDESTE;FALSO;;W58D8T;8VLPCN;IfoodBridge;WEB;;FALSO;3960;FALSO;SCHEDULED;DELIVERY;EPADOCA;30/03/2025 14:36;CANCELED;29;1826;41.3;28/03/2025 22:20;v2.3.6
532;CU0HC1A05G;EICKYDVI;12/01/2025 20:38;713;25;SUDESTE;FALSO;;TEQIK3;VMOLPG;IfoodBridge;APP;Molestias voluptatem iste expedita quos eos dolore.;VERDADEIRO;8034;FALSO;IMMEDIATE;DELIVERY;99FOOD;;PLACED;79;3039;166.57;12/01/2025 22:25;v3.6.6
533;ENHSWDF5AG;IRW3Y5A2;28/11/2024 8:46;840;30;CENTRO OESTE;FALSO;;92HKQI;5OFVHD;KDSPro;APP;Perferendis cumque ducimus.;VERDADEIRO;5582;FALSO;SCHEDULED;TAKEOUT;WHATSAPP;30/11/2024 18:46;CONCLUDED;61;1498;12.51;28/11/2024 18:23;v1.5.2
534;UFA26QCF51;Q70AAII7;29/06/2025 22:10;247;25;SUL;VERDADEIRO;NovoCanolli;L6VZL4;H6U47Y;DirectOrder;APP;;FALSO;1641;FALSO;IMMEDIATE;TAKEOUT;IFOOD;;PENDING;27;2221;52.26;30/06/2025 17:28;v1.8.4
535;M5C5Y1N77U;C5HO0N2N;05/07/2025 3:20;668;33;CENTRO OESTE;VERDADEIRO;NovoCanolli;OFYRLE;OGKBPT;DirectOrder;APP;;VERDADEIRO;3443;FALSO;SCHEDULED;INDOOR;SITE;07/07/2025 5:20;CONFIRMED;86;872;47.16;05/07/2025 13:43;v3.6.6
536;9H0XET90SY;HO7S54HR;21/04/2025 22:13;563;33;SUDESTE;FALSO;;8VN8KY;7LOAQ6;IfoodBridge;APP;Corrupti asperiores odio quae mollitia.;VERDADEIRO;8380;FALSO;IMMEDIATE;INDOOR;ANOTAAI;;CONFIRMED;27;2604;66.18;22/04/2025 0:16;v3.8.0
537;E36W773LAA;6ZMB2UQO;06/12/2024 2:03;384;36;CENTRO OESTE;VERDADEIRO;NovoCanolli;5FD6ME;AU794M;KDSPro;POS;;FALSO;7049;FALSO;SCHEDULED;INDOOR;WHATSAPP;07/12/2024 3:03;PLACED;35;2432;57.54;06/12/2024 15:46;v2.4.2
538;FLVWUL6RL9;DTP3N6DO;08/07/2025 12:13;258;27;CENTRO OESTE;FALSO;;2GUTVJ;TUU8KY;DirectOrder;POS;;VERDADEIRO;8054;FALSO;IMMEDIATE;DELIVERY;WHATSAPP;;CANCELED;50;607;34.73;08/07/2025 22:02;v3.8.2
539;4DGXZXFFAE;814WKYUT;21/08/2025 22:28;898;29;CENTRO OESTE;VERDADEIRO;NovoCanolli;TT5INX;V85SLB;DirectOrder;POS;Doloremque corporis iusto.;VERDADEIRO;7277;FALSO;SCHEDULED;DELIVERY;EPADOCA;24/08/2025 18:28;PENDING;88;679;32.92;22/08/2025 4:07;v1.7.8
540;O7WR1F5547;T3K9ODU1;17/05/2025 23:42;547;25;CENTRO OESTE;FALSO;;LVN03Y;3PAWJZ;CannoliEngine;APP;;FALSO;4152;FALSO;SCHEDULED;INDOOR;IFOOD;20/05/2025 7:42;CONFIRMED;47;3561;45.27;18/05/2025 6:08;v1.8.3
541;4SZ23KU6OD;97EC7S5C;23/08/2025 21:48;76;29;SUDESTE;FALSO;;5K07XP;B5M10Z;KDSPro;APP;;VERDADEIRO;2688;FALSO;SCHEDULED;TAKEOUT;SITE;24/08/2025 17:48;PLACED;69;761;39.11;24/08/2025 1:11;v2.2.9
542;C47P13VFJ0;2LVRZND8;07/07/2025 20:31;268;27;CENTRO OESTE;VERDADEIRO;NovoCanolli;H6MUHJ;2G9TDR;DirectOrder;WEB;;VERDADEIRO;5141;FALSO;SCHEDULED;INDOOR;WHATSAPP;10/07/2025 17:31;DISPATCHED;49;1831;95.47;08/07/2025 15:15;v3.9.2
543;OBEQUMWGLK;GRPFHPAF;25/04/2025 6:50;769;32;CENTRO OESTE;FALSO;;KZJJWG;RLLRVV;DirectOrder;APP;;VERDADEIRO;2103;FALSO;SCHEDULED;DELIVERY;DELIVERYVIP;26/04/2025 22:50;CONFIRMED;72;2485;74.76;25/04/2025 22:34;v1.3.3
544;9LJE80UQXC;JWLNZOJ5;21/06/2025 21:53;408;28;SUL;FALSO;;6Q3DSD;67JB4I;KDSPro;POS;;VERDADEIRO;4621;FALSO;SCHEDULED;DELIVERY;EPADOCA;24/06/2025 5:53;DISPATCHED;56;2464;100.23;21/06/2025 23:04;v3.7.3
545;GSK35HXDOC;9JUXVMFQ;16/05/2025 1:14;713;25;SUDESTE;FALSO;;82SALJ;RC474U;DirectOrder;POS;;VERDADEIRO;1074;FALSO;SCHEDULED;TAKEOUT;EPADOCA;17/05/2025 19:14;CONCLUDED;58;2734;59.13;16/05/2025 16:55;v1.0.5
546;4BUO15P7F2;T73OE0OT;08/02/2025 10:01;755;23;NORDESTE;VERDADEIRO;NovoCanolli;6N9BR0;T4T1C5;DirectOrder;WEB;;FALSO;3485;FALSO;SCHEDULED;DELIVERY;99FOOD;09/02/2025 16:01;PLACED;25;3499;46.51;08/02/2025 23:31;v3.1.2
547;1K53GRVXJR;YQJQSCAN;10/03/2025 6:18;473;32;SUDESTE;FALSO;;30T37W;HPKBVW;DirectOrder;APP;;VERDADEIRO;4128;FALSO;SCHEDULED;TAKEOUT;99FOOD;10/03/2025 21:18;PENDING;66;2702;31.02;10/03/2025 22:00;v3.3.2
548;NTYIE9C6D9;BG74EJHJ;07/05/2025 15:38;551;32;NORTE;FALSO;;ZQ9W2I;N2IS4M;CannoliEngine;WEB;;VERDADEIRO;9913;FALSO;IMMEDIATE;INDOOR;ANOTAAI;;CANCELED;72;446;78.27;08/05/2025 3:34;v1.8.2
549;3RZYQX095M;NSY5FSGA;02/12/2024 0:24;769;32;CENTRO OESTE;FALSO;;OYW6RR;B39US6;DirectOrder;APP;;VERDADEIRO;1638;VERDADEIRO;SCHEDULED;TAKEOUT;EPADOCA;02/12/2024 13:24;PLACED;60;2268;21.83;02/12/2024 14:28;v1.0.4
550;FA5MKCC045;0XTXOQDV;13/02/2025 22:56;891;25;SUL;VERDADEIRO;NovoCanolli;04X538;X7YYEL;CannoliEngine;POS;Nam sequi quae corporis illum.;VERDADEIRO;1102;FALSO;SCHEDULED;DELIVERY;WHATSAPP;16/02/2025 0:56;PLACED;16;1387;43.03;14/02/2025 7:26;v3.2.1
551;F7F8T3KI0V;2AWBLF5S;02/06/2025 9:12;684;29;SUDESTE;FALSO;;DZT4PG;JM00IA;KDSPro;APP;Beatae iure accusamus fugit culpa.;VERDADEIRO;9299;FALSO;SCHEDULED;DELIVERY;SITE;04/06/2025 14:12;CONFIRMED;38;2623;107.83;02/06/2025 11:45;v1.9.8
552;DZG4P7UIY0;ODKPXGQI;01/07/2025 16:58;994;19;CENTRO OESTE;VERDADEIRO;Canolli20;XOYXN4;JAAWZZ;DirectOrder;WEB;Earum tempore inventore facilis ipsum.;VERDADEIRO;7988;FALSO;IMMEDIATE;INDOOR;DELIVERYVIP;;CONCLUDED;51;842;24.71;01/07/2025 22:30;v2.9.6
553;66B9YNZ51M;GY1EC89S;22/02/2025 2:38;25;26;SUDESTE;VERDADEIRO;NovoCanolli;334WID;6ZLSNV;CannoliEngine;POS;Amet eveniet sapiente pariatur eius fugit delectus.;VERDADEIRO;8452;FALSO;SCHEDULED;INDOOR;IFOOD;22/02/2025 21:38;DISPATCHED;78;1919;128.68;22/02/2025 12:08;v2.2.2
554;AOPKSS9AWO;Y92P8J57;01/10/2024 12:42;833;26;NORTE;FALSO;;597PTV;9L660N;IfoodBridge;APP;;FALSO;3371;FALSO;IMMEDIATE;TAKEOUT;ANOTAAI;;CONCLUDED;19;2751;31.42;02/10/2024 6:09;v3.8.4
555;N3YSF3R2VO;UQR5O1CE;17/10/2024 5:01;691;36;SUDESTE;FALSO;;7B5YUF;XH61FB;IfoodBridge;WEB;;VERDADEIRO;8338;FALSO;IMMEDIATE;TAKEOUT;SITE;;CONCLUDED;5;3274;60.15;17/10/2024 21:01;v1.3.4
556;6T7NMWNPNQ;A557RWVK;31/10/2024 8:53;498;26;NORTE;VERDADEIRO;NovoCanolli;7I8Y3M;HTWHN9;CannoliEngine;POS;Voluptates harum vitae ab sed ullam.;FALSO;5800;FALSO;SCHEDULED;INDOOR;SITE;02/11/2024 16:53;DISPATCHED;19;1495;24.88;01/11/2024 1:46;v1.1.8
557;I0GZWIB5QM;QO17I4AD;08/04/2025 15:07;693;23;SUDESTE;FALSO;;8R92JS;FPV6QG;IfoodBridge;APP;;FALSO;1854;FALSO;SCHEDULED;DELIVERY;DELIVERYVIP;11/04/2025 6:07;PLACED;37;2735;53.91;08/04/2025 17:04;v2.7.5
558;HR98CHEQ9Q;DLT8QHYP;02/01/2025 23:28;627;27;SUDESTE;FALSO;;CLKTDU;JIZTLK;DirectOrder;POS;;VERDADEIRO;5560;FALSO;IMMEDIATE;INDOOR;WHATSAPP;;DISPATCHED;49;3171;55.88;03/01/2025 12:42;v1.9.8
559;K9F6G8V3GY;0YNOYAPE;05/05/2025 10:44;459;28;SUL;VERDADEIRO;Canolli20;7OM7OD;M6INT2;CannoliEngine;WEB;Iste fuga cumque eaque.;FALSO;1839;FALSO;SCHEDULED;INDOOR;ANOTAAI;05/05/2025 15:44;CANCELED;8;1516;65.37;05/05/2025 13:57;v2.7.7
560;8ATJZHBA09;ZVIT24PZ;09/07/2025 9:57;675;22;SUDESTE;FALSO;;EVW6XQ;3CDNYY;CannoliEngine;APP;;FALSO;6414;FALSO;SCHEDULED;DELIVERY;ANOTAAI;09/07/2025 23:57;CONCLUDED;10;187;83.12;09/07/2025 16:31;v2.7.2
561;6BWLQC66AX;MLXA50QT;07/01/2025 15:02;105;30;CENTRO OESTE;VERDADEIRO;NovoCanolli;A9X7V1;FEMJ2X;KDSPro;WEB;;VERDADEIRO;3803;FALSO;SCHEDULED;TAKEOUT;SITE;09/01/2025 10:02;PLACED;27;2701;66.88;08/01/2025 7:18;v1.2.4
562;SWHYHWIFRP;U63YRXK6;08/07/2025 15:41;204;43;NORTE;FALSO;;5AWSEB;06ZA0U;DirectOrder;APP;Nemo vitae unde vitae.;FALSO;8872;FALSO;SCHEDULED;TAKEOUT;99FOOD;09/07/2025 10:41;CONFIRMED;31;871;18.37;09/07/2025 3:08;v2.3.3
563;KQ2YS8BH95;HHZLPLH8;24/05/2025 3:42;360;30;SUDESTE;FALSO;;7D72O2;01U6K5;DirectOrder;WEB;Quasi consequuntur at dicta.;FALSO;4849;FALSO;IMMEDIATE;INDOOR;SITE;;PLACED;49;3517;24.95;24/05/2025 21:21;v1.0.3
564;G4GE6V7QWQ;EV0AZL4C;17/05/2025 21:58;274;32;SUDESTE;FALSO;;2UV4JA;2UMQ4U;KDSPro;WEB;Labore quae maiores dicta id.;FALSO;7223;FALSO;SCHEDULED;INDOOR;WHATSAPP;20/05/2025 5:58;CONFIRMED;82;2822;113.97;17/05/2025 22:15;v3.1.7
565;6FUKZDT0HD;I315XK7W;23/11/2024 16:13;66;21;NORDESTE;VERDADEIRO;NovoCanolli;NG1VYU;5RGG1M;CannoliEngine;POS;;FALSO;3821;FALSO;SCHEDULED;INDOOR;99FOOD;24/11/2024 21:13;DISPATCHED;81;927;71.24;23/11/2024 21:52;v1.8.6
566;JSKI4AIMP7;OA09R17W;18/02/2025 18:28;8;45;SUL;VERDADEIRO;Canolli10;LQIPN9;JTIUJ5;IfoodBridge;APP;;VERDADEIRO;6938;FALSO;SCHEDULED;INDOOR;DELIVERYVIP;19/02/2025 23:28;CONFIRMED;13;3317;47.93;18/02/2025 22:37;v2.3.1
567;VUZL8NZH7D;7J8G5ATW;27/12/2024 5:33;857;19;SUDESTE;VERDADEIRO;NovoCanolli;14SOHA;X2FFB3;CannoliEngine;APP;Nostrum dolore laudantium.;FALSO;5373;FALSO;SCHEDULED;TAKEOUT;SITE;27/12/2024 19:33;CANCELED;51;2964;127.06;27/12/2024 13:43;v1.5.5
568;TRB5EEQINB;Y2TSFI4W;01/08/2025 9:02;582;28;SUL;VERDADEIRO;NovoCanolli;A0CUY6;TIWHZN;IfoodBridge;POS;Inventore occaecati laudantium harum delectus aliquam ut.;VERDADEIRO;5428;FALSO;IMMEDIATE;TAKEOUT;99FOOD;;DISPATCHED;28;1816;35.43;01/08/2025 18:07;v2.5.6
569;E3IX49EKYK;7YQ5UJ5K;22/01/2025 11:59;125;22;NORDESTE;FALSO;;DIICZK;K0A0RA;CannoliEngine;WEB;Error sed nemo quaerat dolorum quaerat.;VERDADEIRO;3570;FALSO;IMMEDIATE;INDOOR;IFOOD;;PLACED;86;2137;58.63;23/01/2025 3:31;v2.0.0
570;DPKB11FM1O;WWSA1T4D;23/08/2025 1:47;744;27;SUL;VERDADEIRO;NovoCanolli;STVN7L;CCJZ8V;CannoliEngine;APP;;VERDADEIRO;2349;FALSO;IMMEDIATE;DELIVERY;SITE;;CONCLUDED;28;3271;66.32;23/08/2025 4:10;v3.1.7
571;YUPSF2XOLZ;ONK6OQRX;03/11/2024 7:53;729;29;SUDESTE;FALSO;;TM0766;1WREZ6;DirectOrder;POS;;VERDADEIRO;8101;FALSO;IMMEDIATE;DELIVERY;EPADOCA;;DISPATCHED;85;2260;98.62;03/11/2024 12:58;v2.4.7
572;ZFNSIC80HL;ROB938T8;04/06/2025 22:42;157;26;CENTRO OESTE;VERDADEIRO;NovoCanolli;ZRWV5Z;O0KX7F;KDSPro;WEB;Corporis soluta eaque doloremque ex saepe.;FALSO;2778;FALSO;IMMEDIATE;TAKEOUT;EPADOCA;;PLACED;14;1229;72.76;05/06/2025 13:58;v3.1.4
573;F4J10YEHH7;MC7NY6V9;04/10/2024 13:10;174;23;NORDESTE;VERDADEIRO;NovoCanolli;MCJ1MK;92XE9G;KDSPro;POS;;VERDADEIRO;9473;FALSO;IMMEDIATE;DELIVERY;99FOOD;;PLACED;61;308;61.28;05/10/2024 7:06;v2.0.7
574;OFOWR4B2EG;ICQXVZ11;12/05/2025 1:14;494;26;SUDESTE;VERDADEIRO;Canolli10;08DCNK;4OWD14;DirectOrder;POS;;VERDADEIRO;1622;FALSO;SCHEDULED;TAKEOUT;WHATSAPP;13/05/2025 13:14;CONCLUDED;41;126;62.88;12/05/2025 17:44;v1.7.0
575;9ME1V13E93;ZMXO4NIT;18/08/2025 1:56;659;29;SUL;FALSO;;8JYWMA;1NN1O8;KDSPro;POS;;VERDADEIRO;7326;FALSO;IMMEDIATE;TAKEOUT;WHATSAPP;;CANCELED;67;3419;38.73;18/08/2025 8:48;v2.9.2
576;83CZ6OMK8I;8DF70P2L;05/05/2025 4:18;573;32;CENTRO OESTE;FALSO;;R52H20;UA4RZA;CannoliEngine;WEB;Nostrum laudantium distinctio ab.;FALSO;4436;FALSO;SCHEDULED;DELIVERY;SITE;08/05/2025 0:18;DISPATCHED;80;2555;47.59;05/05/2025 20:30;v1.6.1
577;FQP2J4V1ZL;P4XKAVFA;21/03/2025 3:46;997;28;SUDESTE;FALSO;;MFOMRB;U5MPJK;CannoliEngine;POS;;FALSO;9635;FALSO;IMMEDIATE;TAKEOUT;SITE;;PLACED;45;2275;119.9;21/03/2025 3:59;v3.2.3
578;FIHTC41RWS;B4HY6AHA;17/05/2025 12:31;795;28;CENTRO OESTE;FALSO;;7W3MQO;JYSSEX;CannoliEngine;APP;Aliquid nulla quae aliquam.;FALSO;4955;FALSO;IMMEDIATE;DELIVERY;DELIVERYVIP;;PLACED;18;293;19.8;18/05/2025 0:24;v3.2.0
579;VSEYT5U694;KWW4HN86;02/05/2025 0:26;48;24;SUL;FALSO;;VWPEWB;6SF1F4;IfoodBridge;POS;;FALSO;4927;FALSO;SCHEDULED;INDOOR;EPADOCA;02/05/2025 15:26;DISPATCHED;45;1394;48.54;02/05/2025 10:07;v3.7.2
580;1LX84WTFOO;53PO71Q6;29/05/2025 12:28;477;39;CENTRO OESTE;VERDADEIRO;NovoCanolli;SE4SJ8;HRABZH;KDSPro;APP;Quod molestiae recusandae vitae est.;VERDADEIRO;9325;FALSO;SCHEDULED;TAKEOUT;DELIVERYVIP;31/05/2025 7:28;DISPATCHED;50;1859;43.48;29/05/2025 17:08;v2.8.9
581;4XPCZ07AHC;ZKCHUAMH;03/07/2025 3:40;780;23;SUDESTE;FALSO;;M7AMTN;GYL6KG;KDSPro;APP;;FALSO;2126;FALSO;SCHEDULED;INDOOR;IFOOD;05/07/2025 7:40;CANCELED;61;2192;33.88;03/07/2025 19:43;v2.3.7
582;GMYSEZVZ1X;NJ01V1PJ;13/09/2024 17:21;400;24;CENTRO OESTE;VERDADEIRO;NovoCanolli;ZL7A0Y;ZC7720;CannoliEngine;WEB;Magni quidem asperiores ab adipisci.;FALSO;9338;FALSO;SCHEDULED;TAKEOUT;99FOOD;16/09/2024 12:21;PLACED;28;1204;107.52;14/09/2024 0:16;v2.5.7
583;LMC7U1MVZ5;05SDBFN2;01/01/2025 10:01;729;29;SUDESTE;FALSO;;EYBQMB;H0X4QX;KDSPro;APP;Reiciendis nulla adipisci dolore quas.;FALSO;2385;FALSO;SCHEDULED;INDOOR;DELIVERYVIP;03/01/2025 2:01;PLACED;24;1203;49.62;01/01/2025 16:25;v1.0.2
584;SN6LPVHRG9;AMB9O1N4;12/01/2025 13:24;902;26;SUDESTE;FALSO;;WJY1I1;HUMVLV;CannoliEngine;APP;;FALSO;3648;FALSO;IMMEDIATE;DELIVERY;ANOTAAI;;PENDING;36;1843;38.63;13/01/2025 6:46;v3.7.9
585;N6BMXQRHKT;6EKTT4MU;18/07/2025 19:14;571;24;SUDESTE;FALSO;;TKBA4G;27QF5H;CannoliEngine;POS;Recusandae qui quos nesciunt qui impedit ratione quis.;FALSO;1364;FALSO;SCHEDULED;DELIVERY;EPADOCA;21/07/2025 8:14;PENDING;34;1914;117.19;19/07/2025 2:00;v1.5.4
586;HY2A9P94YT;NCZ7WZHC;01/08/2025 18:08;44;20;SUDESTE;FALSO;;TM7CE5;903KLT;CannoliEngine;WEB;Voluptatum sapiente quibusdam eum ex debitis non vel.;FALSO;4368;FALSO;IMMEDIATE;DELIVERY;SITE;;PLACED;7;3297;21.15;02/08/2025 2:14;v2.1.5
587;C3PVSPL4KX;B4OF37CQ;26/05/2025 13:52;175;21;SUDESTE;FALSO;;RWQKTV;97HU3O;CannoliEngine;WEB;;VERDADEIRO;6049;FALSO;IMMEDIATE;TAKEOUT;99FOOD;;DISPATCHED;7;1960;102.73;26/05/2025 15:02;v3.0.6
588;W6EH425ICD;0LSF6DZT;22/09/2024 15:36;444;20;NORDESTE;VERDADEIRO;NovoCanolli;2D8YYJ;CVOHAJ;KDSPro;WEB;Reprehenderit exercitationem autem molestiae ad enim perspiciatis.;FALSO;8780;FALSO;IMMEDIATE;TAKEOUT;99FOOD;;PLACED;20;1361;24.25;23/09/2024 8:35;v3.0.2
589;IIV54D0MLK;TOBY20RM;03/05/2025 16:03;999;40;NORDESTE;VERDADEIRO;Canolli20;73CFC4;VG9Z2A;CannoliEngine;APP;Soluta vitae assumenda rerum illo ullam nemo.;VERDADEIRO;9960;FALSO;IMMEDIATE;DELIVERY;SITE;;PLACED;6;1375;77.66;04/05/2025 2:09;v1.8.4
590;HUS3QLF4IN;DBTESG12;06/07/2025 9:36;345;25;NORTE;FALSO;;BE2LI5;1VOGK2;DirectOrder;APP;Earum voluptatibus quisquam temporibus.;VERDADEIRO;9162;FALSO;SCHEDULED;INDOOR;IFOOD;09/07/2025 9:36;DISPATCHED;7;955;32.69;06/07/2025 13:34;v2.5.6
591;LRJ8DUD51M;U5EUAL4B;30/09/2024 20:03;179;28;NORDESTE;FALSO;;LZR0FF;CWS2O7;CannoliEngine;WEB;;FALSO;8275;FALSO;IMMEDIATE;DELIVERY;SITE;;PENDING;61;1163;24.34;01/10/2024 8:28;v3.8.9
592;TFBGNPQ4LE;5HW7W0K2;07/09/2024 16:48;830;24;SUDESTE;FALSO;;6BPLQ9;SDLNIT;DirectOrder;APP;Reprehenderit impedit facere minima aliquid dolorem autem.;VERDADEIRO;6940;FALSO;SCHEDULED;TAKEOUT;WHATSAPP;09/09/2024 22:48;PENDING;44;606;16.25;07/09/2024 20:05;v2.8.0
593;FF29202ADL;7GEW1E6J;18/06/2025 14:09;510;40;SUDESTE;FALSO;;DVZLSG;5CSOAA;KDSPro;POS;;VERDADEIRO;5412;FALSO;IMMEDIATE;TAKEOUT;IFOOD;;CANCELED;31;954;69.84;18/06/2025 19:16;v1.1.3
594;6MR0BQDNYZ;R8Y7SPTO;17/11/2024 13:21;583;28;CENTRO OESTE;VERDADEIRO;NovoCanolli;82Z5SG;9YS31J;DirectOrder;POS;;FALSO;5630;FALSO;IMMEDIATE;DELIVERY;WHATSAPP;;CONFIRMED;42;3156;75.71;17/11/2024 14:43;v2.5.5
